Site,EAP Acc#,Provenience (field number),ID Catalog# (cat#=element or portion),Specimen Catalog# (cat#=organism),Cantryll Test# (test#=analyst sample number),Period,Date,ID,Element,Side,Description completeness,Age (modern only),Fusion,Cantryll notes,Scapula HS,Scapula DHA,Scapula Ld,Scapula SLC,Scapula ASG,Scapula GLP,Scapula LG,Scapula BG,Humerus GLC,Humerus GL,Humerus Bp,Humerus Dp,Humerus SD,Humerus Bd,Humerus Dd,Humerus BT,Humerus HT,Humerus HTC,Radius GL,Radius Bp,Radius Dp,Radius BFp,Radius SD,Radius Bd,Radius Dd,Ulna GL,Ulna LO,Ulna DPA,Ulna SDO,Metacarpal GL,Metacarpal Bp,Metacarpal Dp,Metacarpal SDt,Metacarpal SDs,Metacarpal Bd,Metacarpal Dd,Metacarpal BFd,Pelvis LAR,Pelvis LAR,Femur GL,Femur GLC,Femur Dp,Femur Bp,Femur SD,Femur Bd,Femur Dd,Tibia GL,Tibia Bp,Tibia Dp,Tibia SD,Tibia Bd,Tibia Dd,Astragalus GLl,Astragalus GLm,Astragalus LLMc,Astraglus Bd,Astragalus Dl,Astragalus Dm,Astragalus Bp,Calcaneum GL,Calcaneum GB,Calcaneum GD,Calcaneum LB,Calcaneum LD,Metatarsal GL,Metatarsal Bp,Metatarsal Dp,Metatarsal SDt,Metatarsal SDs,Metatarsal Bd,Metatarsal Dd,Metatarsal BFd,Phalanx 1 GL,Phalanx 1 Bp,Phalanx 1 Dp,Phalanx 1 SDt,Phalanx 1 SDs,Phalanx 1 Bd,Phalanx 1 Dd,Phalanx 2 GL,Phalanx 2 Bp,Phalanx 2 Dp,Phalanx 2 SDt,Phalanx 2 SDs,Phalanx 2 Bd,Phalanx 2 Dd,,,,,,,,
Piedras Negras,EAP0629,PN-23C-1-7,,n/a,733PN,Naba (A.D. 350 - 560 = ~A.D. 455),A.D.350-560,Odocoileus virginianus,tibia,right,distal,,fused,733PN tibia Odocoileus v. distal 20% significant trowel trauma Bd is suspect incised grooves on both anterior and posterior surfaces.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.93,31.92,24.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-9-3,,n/a,760PN,Chacalhaaz (A.D. 750 - 850 = ~A.D. 800),A.D.750-850,Odocoileus virginianus,scapula,left,distal,,fused glenoid cavity,760PN scapula Odocoileus v. glenoid and scapular neck.  ,,,,22.12,,40.49,28.25,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-31-3,,n/a,759PN,"Chacalhaaz, late",810-830,Odocoileus virginianus,radius,left,proximal,,fused proximal,,,,,,,,,,,,,,,,,,,,,30.77,18.72,29.62,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46I-4-4,,n/a,766PN,"Chacalhaaz, early",730-810,Odocoileus virginianus,radius,left,proximal,,fused proximal,766PN radius Odocoileus v. proximal 30% the .5 value on the data sheet is optimistic. Minor erosion around the lip should not impact measurements.  ,,,,,,,,,,,,,,,,,,,,35.71,20.75,34.09,10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-17-3,,n/a,761PN,"Chacalhaaz, Late",810-830,Odocoileus virginianus,"phalanx, proximal",,complete,,fused proximal and distal,761PN phalanx1 Odocoileus v. complete pathology distinctive hook like spur on the inferior surface.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.06,13.57,17.46,10.21,,,10.3,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-31-3,,n/a,762PN,"Chacalhaaz, late",810-830,Odocoileus virginianus,"phalanx, proximal",,complete,,fused proximal and distal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.33,13.68,17.66,10.28,,11.29,10.72,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-24B-3-2,,n/a,726PN,Chacalhaaz,A.D.750-850,Odocoileus virginianus,"phalanx, proximal",,complete,,fused proximal and distal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.91,14.06,17.38,9.39,,11.46,10.05,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-27-6,,n/a,784PN,?,?,Odocoileus virginianus,ulna,left,segment,,"fused, size","784PN ulna Odocoileus v. inferior potion of olecranon, superior crest absent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,34.58,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-41D-19-2,,n/a,793PN,,,Odocoileus virginianus,"phalanx, proximal",,complete,,"size, very large",793PN phalanx1 Odocoileus v complete no date.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.34,13.07,17.52,10.05,,10.7,10.35,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-27-6,,n/a,785PN,?,?,Odocoileus virginianus,radius,right,almost complete,,some juvenile cortex is visible at neck,785PN radius Odocoileus v. proximal 80% only missing the distal articular surface.,,,,,,,,,,,,,,,,,,,,34.03,20.38,31.75,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-23A-19-6,,n/a,797PN,Chacalhaaz,A.D.750-850,Odocoileus virginianus,calcaneum,left,almost complete,,"unfused prox, juvenile cortex","797PN calcaneus Artidactyl almost complete. Tag identifies this as Odocoileus, I am 90% sure this is a peccary. Superior crest is absent and GL is unavailable, shaft has a slight curve that is quite distinctive, texture of cortical bone is porous and without any of the ridging typical of Odocoileus.  Sample has been rebagged and tagged.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.72,23.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-2-2,,n/a,753PN,"Chacalhaaz, Late",810-830,Mazama sp.,metacarpal,,segment,,fused distal condyles,753PN metacarpal Mazama a. distal 20% specimen is very small distal condyles are fused indicating at least two years of age.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24,,15.98,9.31,16.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46E-1-3,,n/a,707PN,Yaxche (A.D. 620-750=~A.D. 685),630-810,Odocoileus virginianus,metacarpal,,distal,,,707PN metacarpal Odocoileus v. distal 50% iron staining.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.38,,23.89,15.43,26.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46B-6-4,,n/a,791PN,Yaxche ,A.D.620-750,Odocoileus virginianus,phalanx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4,15.08,18.73,10.44,,11.89,11.04,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46I-3-2,,n/a,770PN,"Chacalhaaz, late",810-?,Odocoileus virginianus,"phalanx, intermediate",,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.31,12.64,17.9,,9.85,9.09,13.48,,,,,,,,
Piedras Negras,EAP0629,PN-46I-4-6,,n/a,763PN,Yaxche,630-730,Odocoileus virginianus,"phalanx, intermediate",,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.92,13.02,18.45,,11.09,10.6,15.07,,,,,,,,
Piedras Negras,EAP0629,PN-33F-28-6,,n/a,741PN,Chacalhaaz (A.D. 750 - 850 = ~A.D. 800),A.D.750-850,Odocoileus virginianus,"phalanx, intermediate",,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.33,13.55,17.59,,10.21,9.56,13.96,,,,,,,,
Piedras Negras,EAP0629,PN-46B-3-4,,n/a,710PN,Yaxche/Chacalhaaz (A.D. 620-850=~A.D. 735),A.D.620-850,Odocoileus virginianus,"phalanx, intermediate",,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.87,12.49,18.94,,9.04,9.26,13.12,,,,,,,,
Piedras Negras,EAP0629,PN-46B-3-4,,n/a,711PN,Yaxche/Chacalhaaz (A.D. 620-850=~A.D. 735),A.D.620-850,Odocoileus virginianus,"phalanx, intermediate",,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.95,13.23,17.36,,9.52,9.8,13.03,,,,,,,,
Piedras Negras,EAP0629,PN-47D-1-6f,,n/a,713PN,Abal (300 B.C. - A.D. 175 = ~100 B.C.),300B.C.-A.D.175,Mazama sp.,"phalanx, proximal",,almost complete,,,713PN phalanx1 Mazama a. complete. Minor erosion and root etching.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.28,10.41,11.88,8.47,,9.39,8.29,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-54A-2-5,,n/a,803PN,Yaxche,630-730,Odocoileus virginianus,"phalanx, proximal",,complete,,,803PN phalanx2 Odocoileus v. complete.  Prominent muscle scars/attachments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.03,15.56,19.66,10.36,,12.86,11.39,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-20-4,,n/a,790PN,Yaxche (A.D. 620-750=~A.D. 685),A.D.620-750,Odocoileus virginianus,"phalanx, proximal",,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.74,12.08,17.34,9.23,,11.38,10.2,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46I-3-2,,n/a,769PN,"Chacalhaaz, late",810,Odocoileus virginianus,"phalanx, proximal",,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.23,14.17,17.02,9.76,,11.04,9.92,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46I-4-6,,n/a,764PN,Yaxche,630-730,Odocoileus virginianus,"phalanx, proximal",,complete,,,"764PN phalanx1 Odocoileus v. almost complete 1 of 2 minor erosion on this specimen should not impact measurements, second specimen is too degraded for useful recording.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4,14.79,18.97,10.5,,11.77,10.98,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-40A-18-5,,n/a,742PN,,,Odocoileus virginianus,"phalanx, proximal",,complete,,,"742PN phalanx1 Odocoileus v. complete. There is no assigned date for this sample.  Some of the original documentation for this site’s dating has been lost (personal comm. Emery 2015). However, the bag containing this sample also had a Bos Taurus femur indicating this level is probably historical.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.66,15.51,19.07,10.38,,11.72,11.51,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-33E-18-2,,n/a,744PN,,,Odocoileus virginianus,"phalanx, proximal",,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.85,12.59,16.13,9.68,,10.45,10.66,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46B-4-4,,n/a,708PN,Yaxche (A.D. 620-750=~A.D. 685),A.D.620-750,Odocoileus virginianus,"phalanx, proximal",,complete,,,708PN phalanx1 Odocoileus v. complete prominent muscle scaring.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.47,13.29,16.34,11.1,,10.46,10.93,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46B-3-4,,n/a,709PN,Yaxche/Chacalhaaz (A.D. 620-850=~A.D. 735),A.D.620-850,Odocoileus virginianus,"phalanx, proximal",,complete,,,709PN Phalanx1 Odocoileus v. complete prominent muscle scaring.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.81,13.34,17.18,9.85,,11.74,10.35,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46I-2-1,,n/a,712PN,"Chacalhaaz, late",810-?,Odocoileus virginianus,"phalanx, proximal",,complete,,,712PN Phalanx1 Odocoileus v. complete. More gracil than other specimens.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.54,13.86,17.34,9.3,,12.03,10.84,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46D-3-2,,n/a,700PN,Chacalhaaz,730-830,Odocoileus virginianus,"phalanx, proximal",,almost complete,,,700PN phalanx1 Odocoileus almost complete proximal medial corner absent no GL or Bp available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.23,9.13,,10.38,9.84,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-54A-3-2,,n/a,805PN,Balche (A.D. 560 - 620 = ~A.D. 590),A.D.560-620,Odocoileus virginianus,astragalus,left,,,,"805PN astragalus Odocoileus v. distal 75% superior portion broken GLl, GLm, LLMc, and Bp unavailable.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,18.52,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-57A-5-2,,n/a,810PN,,,Odocoileus virginianus,astragalus,left,complete,,,810PN astragalus Odocoileus v. complete extensive weathering no date listed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.78,33.88,29.92,21.57,17.79,18.56,21.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-49A-2-1,,n/a,775PN,,,Odocoileus virginianus,astragalus,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,33.78,30.4,21.7,18,20.17,23.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46I-3-3,,n/a,768PN,"Chacalhaaz, late",810-?,Odocoileus virginianus,astragalus,left,almost complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.41,34.82,30.42,22.99,18.25,18.58,23.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-31-3,,n/a,758PN,"Chacalhaaz, late",810-830,Odocoileus virginianus,astragalus,left,complete,,,758PN astragalus Odocoileus v. complete burned/calcined.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.84,33.08,29.77,21.22,17.73,18.5,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-10F-2-4,,n/a,716PN,Yaxche ,A.D.620-750,Odocoileus virginianus,astragalus,left,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.71,33.98,30.18,22.86,18.69,20.46,22.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-20-4,,n/a,789PN,Yaxche (A.D. 620-750=~A.D. 685),A.D.620-750,Odocoileus virginianus,calcaneum,left,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.35,20.74,25.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-24C-13-3,,n/a,729PN,,,Odocoileus virginianus,calcaneum,left,proximal,,,729PN calcaneus Odocoileus v inferior 50% fragment GD only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-24A-12-2,,n/a,730PN,,,Odocoileus virginianus,femur,left,proximal,,,730PN femur Odocoileus v. proximal 10% femoral head Dp only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-24A-9-4,,n/a,736PN,Naba (A.D. 350 - 560 = ~A.D. 455),A.D.350-560,Odocoileus virginianus,humerus,left,proximal,,,736PN humerus Odocoileus v. distal 50%  one of two distal humeri in this bag listed as 1 of 2.,,,,,,,,,,,,,17.13,,32.21,,23.91,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-23E-45-1,,n/a,800PN,Chacalhaaz (A.D. 750 - 850 = ~A.D. 800),A.D.750-850,Odocoileus virginianus,"phalanx, intermediate",left,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.11,13.04,18.48,,9.01,9.29,13.79,,,,,,,,
Piedras Negras,EAP0629,PN-23E-21-1,,n/a,724PN,Chacalhaaz,A.D.750-850,Mazama sp.,"phalanx, proximal",left,complete,,,724 PN phalanx1 Mazama a. complete.  Problematic match tag number looks like 23G not like 23E however there are a limited number of Mazama specimens listed and this is the closest match to the specimen.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.22,9.63,12.43,6.48,,7.69,7.57,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-23E-45-1,,n/a,801PN,Chacalhaaz (A.D. 750 - 850 = ~A.D. 800),A.d.750-850,Odocoileus virginianus,"phalanx, proximal",left,complete,,,801PN phalanx1 Odocoileus v. almost complete.  Artefact! Distal end is perforated Bd is unavailable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.84,12.52,17.15,9.04,,,9.76,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-11A-5-5,,n/a,721PN,Naba/Balche,A.D.350-620,Odocoileus virginianus,radius,left,segment,,,721PN radius Odocoileus v. proximal 50% much lighter than other samples in collection porcelain sheen possibly cooked though no burn marks. Intrusive?,,,,,,,,,,,,,,,,,,,,30.18,17.8,29.2,9.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-49A-2-1,,n/a,776PN,,,Odocoileus virginianus,radius,left,,,,776PN radius Odocoileus v.  distal 90% proximal articulation is present but refit is not viable for measurement.,,,,,,,,,,,,,,,,,,,,32.48,20.55,,12.93,31.12,22.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-2-2,,n/a,752PN,"Chacalhaaz, Late",810-830,Odocoileus virginianus,scapula,left,segment,,,752PN scapula Odocoileus v. glenoid and scapular neck 30% minor abrasion of glenoid rim.  ,,,,23.19,,35.15,24.52,27.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,,,n/a,715PN,,,Odocoileus virginianus,astragalus,R,almost complete,,,715PN astragalus Odocoileus almost complete significant erosion particularly on the posterior medial edge.  Matching data sheet problematic—no provenienace number on specimen floatation sample in this bag was PN54A-3-3 no astragali in the data sheet has this number however description matches pn54A-3-2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.35,31.31,27.43,19.65,16.11,,20.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-16-4,,n/a,755PN,"Chacalhaaz, Late",810-830,Odocoileus virginianus,astragalus,right,complete,,,755PN astragalus Odocoileus v. almost complete significant weathering of medial and lateral surfaces.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.64,34.4,30.75,20.96,17.2,18.49,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-31-1,,n/a,757PN,"Chacalhaaz, late",810-830,Odocoileus virginianus,astragalus,right,almost complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.14,34.72,30.6,22.21,17.77,20.05,22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-4A-11-9,,n/a,718PN,Pom/Naba,A.D.175-560,Odocoileus virginianus,astragalus,right,,,,718PN astragalus Odocoileus v. complete. The lateral side of this specimen seems rather gracile.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9,34.55,30.04,21.27,18.53,18.75,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-41A-15-2,,n/a,706PN,,,Odocoileus virginianus,astragalus,right,almost complete,,,706PN astragalus Odocoileus v. almost complete.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.85,35.69,31.45,23.13,18.42,20.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-6D-3-1,,n/a,719PN,Chacalhaaz,A.D.750-850,Odocoileus virginianus,calcaneum,right,complete,,fused superior crest but line visible,719PN calcaneus Odocoileus v. 95% GD unavailable gracile superior crest’s suture is just barely visible.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.21,20.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-33F-12-2,,n/a,738PN,"Yaxche, Late",680-730/750,Mazama sp.,femur,right,central,,,738PN femur Mazama a. shaft 80% SD only.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-24C-7-3,,n/a,735PN,,,Odocoileus virginianus,femur,right,proximal,,fused proximal but open,735PN femur Odocoileus v. proximal 20% femoral head and trochanter epiphysis fused but open.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.62,52.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-47D-7-6e,,n/a,750PN,,,Odocoileus virginianus,radius,right,proximal,,,750PN radius Odocoileus v. proximal 40% no date listed.  ,,,,,,,,,,,,,,,,,,,,28.57,17.27,26.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-2-2,,n/a,751PN,"Chacalhaaz, Late",810-830,Odocoileus virginianus,radius,right,segment,,,751PN Radius Odocoileus v. complete GL is refit all landmarks are recorded.,,,,,,,,,,,,,,,,,,,185,33.78,19.47,31.21,11.53,30.04,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-47D-1-6f,,n/a,714PN,Abal (300 B.C. - A.D. 175 = ~100 B.C.),300B.C.-A.D.175,Mazama sp.,scapula,right,fragment,,,714PN scapula Mazama a. glenoid only LG and Bg available.,,,,,,,16.12,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-24C-7-3,,n/a,720PN,,,Odocoileus virginianus,scapula,right,proximal,,,720PN scapula Odocoileus v. 30% glenoid and scapula neck good preservation but considerable post excavation breakage more than 16 separate fragment in the bag with specimen.,,,,21.84,,42.29,30.24,27.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN-46F-27-6,,n/a,786PN,,,Odocoileus virginianus,astragalus,,,,,786PN astragalus Odocoileus complete. Not listed on sheet. No dates available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.26,35.05,31.05,21.8,19.05,18.79,22.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedras Negras,EAP0629,PN46F-12-1,,n/a,787PN,,,Odocoileus virginianus,astragalus,,,,,787PN astragalus Odocoileus v. almost complete tag list it as mammal long bone does not match description of listed astragalus with that provenience number. Currently orphan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.65,32.98,29.78,21.51,16.55,18.75,21.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
