materialSampleID,sitename,verbatimEventDate,sex,measurementSide,verbatimLocality,scientificName,measurementValue,minimumChronometricAge,maximumChronometricAge,measurementType,individualID,measurementUnit,observationID
AS89/229,,,unknown,left,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS89/229,mm,c896df17-6f3b-4b30-ada6-7f6325761569
AS89/419,,,unknown,right,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS89/419,mm,8461726e-0137-495a-9f27-f06658c2706e
AS89/420,,,unknown,right,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS89/420,mm,6858833c-bcb5-4724-9c8e-13e9dfedea25
AS91/290,,,unknown,right,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS91/290,mm,282c4025-06e5-4fdc-8316-08f4f5b6cf7d
AS91/313,,,unknown,right,new,"Hipparion" sp.,38.8,10.8,9.0,{metacaral proximal breadth},AS91/313,mm,279f2ec5-5ad4-40a6-99e6-892b4c07dcf0
AS91/42,,,unknown,right,new,"Hipparion" sp.,38.2,10.8,9.0,{metacaral proximal breadth},AS91/42,mm,d87a3de8-9069-40c2-af33-17020e285e26
AS91/420,,,unknown,left,new,"Hipparion" sp.,35.8,10.8,9.0,{metacaral proximal breadth},AS91/420,mm,520b36dc-a9c4-4215-b81e-f4d4f982e9f5
AS91/516,,,unknown,right,new,"Hipparion" sp.,37.8,10.8,9.0,{metacaral proximal breadth},AS91/516,mm,dcca84a5-b0fc-4c2a-9af6-a436340bb77b
AS91/543,,,unknown,left,new,"Hipparion" sp.,38.7,10.8,9.0,{metacaral proximal breadth},AS91/543,mm,b8439762-2830-431c-b071-8222338e1079
AS91/554,,,unknown,left,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS91/554,mm,4e60c62b-8a70-4973-a373-fe7925065aae
AS91/578,,,unknown,norecord,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS91/578,mm,dc0f572e-cf7c-4c62-9148-df178ed1bec4
AS91/608,,,unknown,right,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS91/608,mm,1d84fc93-0166-4753-9b94-bdc9408db209
AS91/857,,,unknown,right,new,"Hipparion" sp.,40,10.8,9.0,{metacaral proximal breadth},AS91/857,mm,9b827a4b-40c9-4bd7-9ea4-7a2bf602b46c
AS92/228,8B,,unknown,left,new,Cormohipparion sinapensis,35.5,10.02,NA,{metacaral proximal breadth},AS92/228,mm,c4854491-a160-4939-bff0-4d9984addb54
AS92/237,8B,,unknown,right,new,"Hipparion" sp.,39.5,10.02,NA,{metacaral proximal breadth},AS92/237,mm,1ed1131a-d17b-4520-bb27-2b6a30302750
AS92/238,8B,,unknown,right,new,Cormohipparion sinapensis,36.2,10.02,NA,{metacaral proximal breadth},AS92/238,mm,5af05b5f-bed5-4996-b409-931e9205b7fb
AS92/239,,,unknown,left,new,"Hipparion" sp.,39.5,10.8,9.0,{metacaral proximal breadth},AS92/239,mm,a529a9a6-dada-4f03-8b23-aa9035bfbc79
AS92/260,,,unknown,left,new,"Hipparion" sp.,38.9,10.8,9.0,{metacaral proximal breadth},AS92/260,mm,ccd15ed4-48a3-4fc8-a268-4d581329702f
AS92/275,,,unknown,right,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS92/275,mm,a2e5f2d7-5af4-4abb-af7c-b3d46591315f
AS92/289,72,,unknown,left,new,"Hipparion" sp. 1,39.6,10,19,{metacaral proximal breadth},AS92/289,mm,bdeab9c1-186e-461e-8d8b-03ef595a9548
AS92/888,,,unknown,left,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS92/888,mm,f556ee06-6e77-487a-87a2-67e8eb04d829
AS93/1009,,,unknown,right,new,"Hipparion" sp.,0,9.8,NA,{metacaral proximal breadth},AS93/1009,mm,e099f093-b393-4f18-ab25-db1162020873
AS93/1127,,,unknown,left,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS93/1127,mm,d393b644-89c6-41d9-91f1-60fac6bdac43
AS93/1215,,,unknown,right,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS93/1215,mm,abddf6e9-b843-4ffd-b997-b2c16c1a4345
AS93/505,,,unknown,left,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS93/505,mm,0a789a8d-78fe-46b1-84ca-594f25c99915
AS93/56,,,unknown,left,new,"Hipparion" sp.,36.7,10.8,9.0,{metacaral proximal breadth},AS93/56,mm,70e8e704-121b-41f3-9e2d-d00ac0e74793
AS93/604A,,,unknown,left,new,"Hipparion" sp.,36.4,10.8,9.0,{metacaral proximal breadth},AS93/604A,mm,fbd89ed9-1622-4079-961c-723eaf6a82e3
AS93/840,12,,unknown,left,new,"Hipparion" kecigibi,37.5,9.69,NA,{metacaral proximal breadth},AS93/840,mm,bc497b04-5ac1-4bd2-b468-fa44251893bd
AS93/879,,,unknown,norecord,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS93/879,mm,5eec8e55-870b-467f-bbf9-c7fc23876bf0
AS93/9,,,unknown,right,new,"Hipparion" sp.,35.3,10.8,9.0,{metacaral proximal breadth},AS93/9,mm,8ac8196c-17b3-47ec-a669-cdd086a535c6
AS94/294,,,unknown,right,new,"Hipparion" sp.,42,10.8,9.0,{metacaral proximal breadth},AS94/294,mm,07a807ce-ea12-4944-bdb5-be039173febb
AS94/607,,,unknown,right,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS94/607,mm,f4a93609-8546-405a-a481-85400b7a6dbd
AS94/608,,,unknown,right,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS94/608,mm,7ef06168-80c5-45ee-a1f6-c5b3ef025b89
AS94/610,,,unknown,right,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS94/610,mm,a6524008-0e5b-41f2-8205-fa48e330708f
AS94/842,,,unknown,left,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS94/842,mm,4abaac5d-df00-4333-8fcb-56c01a5b24db
AS94/884,,,unknown,right,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS94/884,mm,efac691e-5d3e-4e53-837a-fabfe56972e5
AS94/964,,,unknown,left,new,"Hipparion" sp.,0,10.8,9.0,{metacaral proximal breadth},AS94/964,mm,07da148e-135a-422e-b902-76c1d94b042f
MNHNAKA19,,,unknown,right,new,"Hipparion" sp.,0,7.2,NA,{metacaral proximal breadth},MNHNAKA19,mm,e6882df6-cf1f-47ba-9ede-64386b0cef1c
MNHNAKA21,,,unknown,right,new,"Hipparion" sp.,36.2,7.2,NA,{metacaral proximal breadth},MNHNAKA21,mm,4d0bc20c-2e3a-46d4-adc4-de54f91f5148
MNHNAKA36,,,unknown,right,new,"Hipparion" sp.,0,7.2,NA,{metacaral proximal breadth},MNHNAKA36,mm,87738c13-c8e2-4275-a24b-a288c159b547
MNHNAKA9,,,unknown,left,new,"Hipparion" sp.,0,7.2,NA,{metacaral proximal breadth},MNHNAKA9,mm,3a604398-7651-4df7-aebf-585d21bbdbbf
MNHNTRQ1125,OZ02,,unknown,right,new,"Hipparion" kecigibi,37.1,9.69,NA,{metacaral proximal breadth},MNHNTRQ1125,mm,e78c2d91-74c6-4cc9-9231-1369a36ee13a
MNHNTRQ1126,OZ02,,unknown,right,new,"Hipparion" uzunagizli,36.4,9.69,NA,{metacaral proximal breadth},MNHNTRQ1126,mm,2cbf8d8a-c6bb-424e-ba04-44b472f6b3dc
MNHNTRQ1127,OZ02,,unknown,left,new,"Hipparion" kecigibi,36.8,9.69,NA,{metacaral proximal breadth},MNHNTRQ1127,mm,c1c810e4-8100-4d66-bb85-1c68af15434c
MNHNTRQ1129,SO1/OZ01,,unknown,right,new,"Hipparion" kecigibi,37.3,9.78,NA,{metacaral proximal breadth},MNHNTRQ1129,mm,81762484-181e-4ea8-9c92-5d77587581ff
AK11-133,,,unknown,norecord,new,"Hipparion" cf. dietrichi,43.3,7.1,NA,{metacaral proximal breadth},AK11-133,mm,b2af3cae-50f9-49b1-bf29-2f4ce685e984
AK11-134,,,unknown,norecord,new,"Hipparion" cf. dietrichi,41.1,7.1,NA,{metacaral proximal breadth},AK11-134,mm,f463a206-ca6c-4622-a00f-a7bf36d205f6
AK11-20,,,unknown,norecord,new,"Hipparion" cf. dietrichi,41.9,7.1,NA,{metacaral proximal breadth},AK11-20,mm,19a59eeb-ec1e-42ec-ab08-886977755d70
AK11-23,,,unknown,norecord,new,"Hipparion" sp.,41.7,7.1,NA,{metacaral proximal breadth},AK11-23,mm,c3f383ce-937d-4a58-9555-d9d886088227
AK11-393,,,unknown,norecord,new,"Hipparion" cf. dietrichi,NA,7.1,NA,{metacaral proximal breadth},AK11-393,mm,8b55d1eb-7c02-4a5f-bc39-f4cc8fd54aa2
AK11-56B,,,unknown,norecord,new,"Hipparion" cf. dietrichi,42.3,7.1,NA,{metacaral proximal breadth},AK11-56B,mm,75eaa946-49e2-46e2-a2a6-aba486ece501
AK11-98K,,,unknown,norecord,new,cf. Hippotherium brachypus,44.5,7.1,NA,{metacaral proximal breadth},AK11-98K,mm,4cf4d74f-36e3-479c-a8ec-63064fe06bfa
AK12-219,,,unknown,norecord,new,"Hipparion" cf. dietrichi,NA,7.1,NA,{metacaral proximal breadth},AK12-219,mm,5608e25b-edb7-42e7-a283-73659e79064d
AK12-3,,,unknown,norecord,new,"Hipparion" cf. dietrichi,42.1,7.1,NA,{metacaral proximal breadth},AK12-3,mm,5f9e20e1-5a32-4267-ab78-4df80f93e9c9
AK12-34,,,unknown,norecord,new,cf. Hippotherium brachypus,45.1,7.1,NA,{metacaral proximal breadth},AK12-34,mm,b62c232a-a167-4045-805c-7c8715d02eb0
AK12-35,,,unknown,norecord,new,Cremohipparion cf. moldavicum,36.3,7.1,NA,{metacaral proximal breadth},AK12-35,mm,ac3a0b07-e3f5-4141-a4a5-32e1cd7169a6
AK14,,,unknown,norecord,new,"Hipparion" sp.,42.4,7.1,NA,{metacaral proximal breadth},AK14,mm,6f6f95bf-6920-4873-807a-fee3ec30c57f
AK2-243,,,unknown,norecord,new,Cremohipparion cf. moldavicum,30.96,7.1,NA,{metacaral proximal breadth},AK2-243,mm,1d91e43d-2c7b-45ad-83c6-8cc4ac779e50
AK2-393,,,unknown,norecord,new,"Hipparion" sp.,36.6,7.1,NA,{metacaral proximal breadth},AK2-393,mm,3d4eaaa4-5c20-413f-a4f8-d815f7e0e88b
AK2-44b,,,unknown,norecord,new,"Hipparion" sp.,41.1,7.1,NA,{metacaral proximal breadth},AK2-44b,mm,dc1a2a9e-eb1e-45b7-a15d-31486eaa77c3
AK2-5,,,unknown,norecord,new,Cremohipparion cf. moldavicum,33.7,7.1,NA,{metacaral proximal breadth},AK2-5,mm,3a3bbb65-feee-427a-8511-28197d9be836
AK2-8,,,unknown,norecord,new,Cremohipparion cf. moldavicum,NA,7.1,NA,{metacaral proximal breadth},AK2-8,mm,2a848d8b-edab-48d9-a4fa-106ef8d4191f
AK2-97,,,unknown,norecord,new,cf. Hippotherium brachypus,46.5,7.1,NA,{metacaral proximal breadth},AK2-97,mm,d9fd827a-12fa-445c-b550-fc2db2b7f103
AK3-1,,,unknown,norecord,new,"Hipparion" sp.,41.85,7.1,NA,{metacaral proximal breadth},AK3-1,mm,fca5d1a8-7a54-48e4-b4e5-4170f762b189
AK3-139,,,unknown,norecord,new,"Hipparion" sp.,41.4,7.1,NA,{metacaral proximal breadth},AK3-139,mm,5f132030-a784-42a1-98d9-5e61d1747208
AK3-140,,,unknown,norecord,new,"Hipparion" cf. dietrichi,41.97,7.1,NA,{metacaral proximal breadth},AK3-140,mm,d49e2a7a-5621-4b9f-8a9e-0297092077e5
AK3-144,,,unknown,norecord,new,Cremohipparion cf. moldavicum,NA,7.1,NA,{metacaral proximal breadth},AK3-144,mm,4585f6e8-8ad7-4864-bc07-5fa9ae33e3e9
AK3-260,,,unknown,norecord,new,"Hipparion" sp.,42.2,7.1,NA,{metacaral proximal breadth},AK3-260,mm,d300a555-bb2f-4bf4-80a2-0f745317dee0
AK3-262,,,unknown,norecord,new,Cremohipparion cf. moldavicum,31.7,7.1,NA,{metacaral proximal breadth},AK3-262,mm,ed4b6afe-d605-49f4-9e98-4b905f3abc9b
AK3-264,,,unknown,norecord,new,"Hipparion" cf. dietrichi,42.2,7.1,NA,{metacaral proximal breadth},AK3-264,mm,57085228-9478-4204-928d-51c5a3516055
AK3-4,,,unknown,norecord,new,"Hipparion" cf. dietrichi,39.1,7.1,NA,{metacaral proximal breadth},AK3-4,mm,5fe0298b-f54c-4cd2-a4c5-1f6502642a4f
AK4-151,,,unknown,norecord,new,cf. Hippotherium brachypus,44.6,7.1,NA,{metacaral proximal breadth},AK4-151,mm,5c4258f6-222a-4b43-af89-e2883f1f9dd5
AK4-152,,,unknown,norecord,new,Cremohipparion cf. moldavicum,35.7,7.1,NA,{metacaral proximal breadth},AK4-152,mm,5871f922-1ac3-4aba-91e2-2dc18cbb06b9
AK4-96,,,unknown,norecord,new,Cremohipparion cf. moldavicum,34.9,7.1,NA,{metacaral proximal breadth},AK4-96,mm,629caa24-5096-484d-b743-e59f92c2f326
AK4-97,,,unknown,norecord,new,Cremohipparion cf. moldavicum,32.8,7.1,NA,{metacaral proximal breadth},AK4-97,mm,600400ae-c889-455e-888c-27e776160323
AK4-98,,,unknown,norecord,new,"Hipparion" sp.,39.5,7.1,NA,{metacaral proximal breadth},AK4-98,mm,81abf486-3594-4861-9cf7-a56922e1b85c
AK5,,,unknown,norecord,new,Cremohipparion cf. moldavicum,36.15,7.1,NA,{metacaral proximal breadth},AK5,mm,f7d45489-caf9-440c-938b-c0b6ab102b0e
AK5-155,,,unknown,norecord,new,Cremohipparion cf. moldavicum,37.6,7.1,NA,{metacaral proximal breadth},AK5-155,mm,1d81773b-e734-4112-b83d-66793df8357b
AK5-179,,,unknown,norecord,new,Cremohipparion cf. moldavicum,NA,7.1,NA,{metacaral proximal breadth},AK5-179,mm,fedbd933-7e13-4497-9887-55c6c6dc4a76
AK5-220,,,unknown,norecord,new,"Hipparion" sp.,40,7.1,NA,{metacaral proximal breadth},AK5-220,mm,8246b4ea-c9f9-44d8-a0ae-7ae6bc0fe765
AK5-394,,,unknown,norecord,new,"Hipparion" cf. dietrichi,41.18,7.1,NA,{metacaral proximal breadth},AK5-394,mm,b6d03e68-79ff-4ec6-9165-885351c84770
AK5-395,,,unknown,norecord,new,cf. Hippotherium brachypus,43.2,7.1,NA,{metacaral proximal breadth},AK5-395,mm,640a7149-dde9-465d-8ac9-35e891af16a5
AK5-475,,,unknown,norecord,new,cf. Hippotherium brachypus,46.2,7.1,NA,{metacaral proximal breadth},AK5-475,mm,e0852640-4dfb-42ec-894b-b80e60939788
AK5-476,,,unknown,norecord,new,"Hipparion" cf. dietrichi,40,7.1,NA,{metacaral proximal breadth},AK5-476,mm,c8ff3968-2e3e-4085-9b02-0292ec2ed216
AK5-477,,,unknown,norecord,new,"Hipparion" cf. dietrichi,39.9,7.1,NA,{metacaral proximal breadth},AK5-477,mm,aee01576-ffd8-43ea-b2ed-4c5fd48ee7d2
AK5-479,,,unknown,norecord,new,"Hipparion" sp.,39.5,7.1,NA,{metacaral proximal breadth},AK5-479,mm,54da2631-143f-4e52-b034-f243b75c27ce
AK5-47b,,,unknown,norecord,new,"Hipparion" sp.,38.5,7.1,NA,{metacaral proximal breadth},AK5-47b,mm,1968c712-b14e-4836-8fd8-da4bfdc88cd3
AK5-543,,,unknown,norecord,new,Cremohipparion cf. moldavicum,34.9,7.1,NA,{metacaral proximal breadth},AK5-543,mm,d76262ae-df5a-4da8-b6e2-bad9516c098c
AK5-546,,,unknown,norecord,new,Cremohipparion cf. moldavicum,36.3,7.1,NA,{metacaral proximal breadth},AK5-546,mm,87d5998e-df3a-46f8-8170-bdb3250519ea
AK5-5A,,,unknown,norecord,new,cf. Hippotherium brachypus,44.6,7.1,NA,{metacaral proximal breadth},AK5-5A,mm,f1ef4076-4507-4054-9f9b-37839e285e3b
AK5-6,,,unknown,norecord,new,Cremohipparion cf. moldavicum,38.8,7.1,NA,{metacaral proximal breadth},AK5-6,mm,543c2db0-805c-4539-a2bb-55a34afa43fa
AK5-75,,,unknown,norecord,new,cf. Hippotherium brachypus,46.4,7.1,NA,{metacaral proximal breadth},AK5-75,mm,6e8a5734-d223-40c6-b6fa-710938cfc38d
AK5-76,,,unknown,norecord,new,Cremohipparion cf. moldavicum,36.1,7.1,NA,{metacaral proximal breadth},AK5-76,mm,95433755-5207-4780-917c-4a36de8ffb04
AK6-107,,,unknown,norecord,new,"Hipparion" sp.,42.25,7.1,NA,{metacaral proximal breadth},AK6-107,mm,1e69510d-72bf-415a-917f-9cd3c80319a7
AK6-195,,,unknown,norecord,new,Cremohipparion cf. moldavicum,34.1,7.1,NA,{metacaral proximal breadth},AK6-195,mm,b64636aa-0702-4635-8444-0544f540a432
AK6-248B,,,unknown,norecord,new,Cremohipparion cf. moldavicum,33.6,7.1,NA,{metacaral proximal breadth},AK6-248B,mm,e1bb019b-fa85-459f-873f-0817e2eec1fb
AK6-259B,,,unknown,norecord,new,Cremohipparion cf. moldavicum,34.8,7.1,NA,{metacaral proximal breadth},AK6-259B,mm,cb0b6f97-c41a-49d9-bb6c-b953aaa72970
AK6-261D,,,unknown,norecord,new,Cremohipparion cf. moldavicum,33.6,7.1,NA,{metacaral proximal breadth},AK6-261D,mm,de3e908e-46c0-4302-82e8-7f6ac0632ded
AK6-273,,,unknown,norecord,new,"Hipparion" sp.,NA,7.1,NA,{metacaral proximal breadth},AK6-273,mm,d42ba06e-894c-4f31-8db5-7ba995814ceb
AK6-278,,,unknown,norecord,new,Cremohipparion cf. moldavicum,NA,7.1,NA,{metacaral proximal breadth},AK6-278,mm,36326101-6163-4388-8179-dabde9f178bf
AK6-4,,,unknown,norecord,new,"Hipparion" cf. dietrichi,NA,7.1,NA,{metacaral proximal breadth},AK6-4,mm,6f3e7095-856f-4d20-b34b-be972a3119d3
AK6-9,,,unknown,norecord,new,Cremohipparion cf. moldavicum,NA,7.1,NA,{metacaral proximal breadth},AK6-9,mm,c456ca19-fe68-4ec2-87e2-e018c56a9397
AK7-14,,,unknown,norecord,new,Cremohipparion cf. moldavicum,36.2,7.1,NA,{metacaral proximal breadth},AK7-14,mm,c18f5e74-71a9-4851-bf85-1ab61ef8e0d5
AK7-43,,,unknown,norecord,new,Cremohipparion cf. moldavicum,35.6,7.1,NA,{metacaral proximal breadth},AK7-43,mm,0dfeaf8b-1785-4d35-8f05-27c8d3710139
AK7-44,,,unknown,norecord,new,"Hipparion" cf. dietrichi,NA,7.1,NA,{metacaral proximal breadth},AK7-44,mm,0511339c-3d5a-4dfa-821e-f1b521baa79b
AKA43,,,unknown,norecord,new,Cremohipparion cf. moldavicum,34.12,7.1,NA,{metacaral proximal breadth},AKA43,mm,f9e35d95-fd7c-46d8-adc8-5103ce3e0aed
AKA55,,,unknown,norecord,new,Cremohipparion cf. moldavicum,35,7.1,NA,{metacaral proximal breadth},AKA55,mm,bf3b7b71-f0c4-47df-930d-dc3ec90d78f9
AKK116,,,unknown,norecord,new,"Hipparion" cf. dietrichi,41.85,7.1,NA,{metacaral proximal breadth},AKK116,mm,87a511f1-8384-4069-a741-38816f986e58
ACA257b,,,unknown,right,new,Proboscidipparion heintzi,48.4,4.0,NA,{metacaral proximal breadth},ACA257b,mm,3c61437a-16f2-4c8c-9497-861879915ec5
ACA49a,,,unknown,right,new,Proboscidipparion heintzi,50.2,4.0,NA,{metacaral proximal breadth},ACA49a,mm,7c2da2d1-d1de-42d7-aafd-c82a8b55d489
ACA56,,,unknown,right,new,Plesiohipparion longipes,44,4.0,NA,{metacaral proximal breadth},ACA56,mm,b4df6c3a-f4b0-4260-92dd-30ab98c4efc9
MNHNACA149a,,,unknown,left,new,Proboscidipparion heintzi,48.7,4.0,NA,{metacaral proximal breadth},MNHNACA149a,mm,3dd2a555-9fdf-41fd-8691-d8a28ae2b097
MNHNACA237,,,unknown,right,new,Proboscidipparion heintzi,46.3,4.0,NA,{metacaral proximal breadth},MNHNACA237,mm,a78839d4-a754-4749-9d95-2da7a0c6e978
MNHNACA238A,,,unknown,right,new,Proboscidipparion heintzi,NA,4.0,NA,{metacaral proximal breadth},MNHNACA238A,mm,e6082d97-b6a9-421d-a0f0-6e90f4e736d5
MNHNACA257,,,unknown,right,new,Proboscidipparion heintzi,48.4,4.0,NA,{metacaral proximal breadth},MNHNACA257,mm,57798275-5f74-48d3-a98c-a10dfdd8a5c2
MNHNACA345,,,unknown,right,new,Proboscidipparion heintzi,48.8,4.0,NA,{metacaral proximal breadth},MNHNACA345,mm,d91bd8b5-8240-4993-aee4-85e1dbf0b3a0
MNHNACA346,,,unknown,left,new,Proboscidipparion heintzi,48.9,4.0,NA,{metacaral proximal breadth},MNHNACA346,mm,ce7c6f1c-e3b0-4cb6-8875-87216c89935b
MNHNACA49a,,,unknown,right,new,Proboscidipparion heintzi,50.2,4.0,NA,{metacaral proximal breadth},MNHNACA49a,mm,b07c9dab-a273-4043-bdc4-d9888a48df22
MNHNACA54,,,unknown,left,new,Proboscidipparion heintzi,47.1,4.0,NA,{metacaral proximal breadth},MNHNACA54,mm,6f3c9273-8972-491c-9e1b-f8d59e14136f
ISP17P33A,,,unknown,left,new,"Hipparion" sp.,NA,7.1,NA,{metacaral proximal breadth},ISP17P33A,mm,d03c39c3-1586-40f2-80ff-6c4a5fd963d5
ISP25P26A,,,unknown,left,new,"Hipparion" sp.,NA,7.1,NA,{metacaral proximal breadth},ISP25P26A,mm,0cd7fc19-2964-4260-85e7-89a17421751d
ISP27P25B,,,unknown,right,new,"Hipparion" sp.,31.9,7.1,NA,{metacaral proximal breadth},ISP27P25B,mm,5f5e3557-42c2-4c86-b1b9-7a83af5328c0
ISP33P15A,,,unknown,left,new,"Hipparion" sp.,NA,7.1,NA,{metacaral proximal breadth},ISP33P15A,mm,dd843653-99a3-459b-83c7-dfbd982bb7fa
AaO194,,,unknown,norecord,new,Eurygnathohippus pomeli,44.8,2.5,NA,{metacaral proximal breadth},AaO194,mm,8e729f6e-050b-426d-a2d2-572f5e052ee0
AaO2831,,,unknown,norecord,new,Eurygnathohippus pomeli,NA,2.5,NA,{metacaral proximal breadth},AaO2831,mm,d7dc2e52-1cb8-4a3b-9d47-52d9d6f95a8a
AaO3706,,,unknown,norecord,new,Eurygnathohippus pomeli,43,2.5,NA,{metacaral proximal breadth},AaO3706,mm,53ee52d9-96ca-4641-8b9f-ff1a0002551c
AaO3707,,,unknown,norecord,new,Eurygnathohippus pomeli,45.5,2.5,NA,{metacaral proximal breadth},AaO3707,mm,9e35ae0f-9fde-4199-8f72-36ea3878ae2f
AaO3725,,,unknown,norecord,new,Eurygnathohippus pomeli,NA,2.5,NA,{metacaral proximal breadth},AaO3725,mm,fa025329-1f0c-4450-bc6a-0c7dd8f743e9
AaOMEAN,,,unknown,norecord,new,Eurygnathohippus pomeli,46.3,2.5,NA,{metacaral proximal breadth},AaOMEAN,mm,2cf08182-d5a6-4821-a2b2-d3cc90b923bc
BMNHM2654,,,unknown,left,new,Cremohipparion antelopinum,NA,3.5,NA,{tibia proximal breadth},BMNHM2654,mm,74fb4ab6-9868-4a82-9124-41a4c837d1b0
YGSP11532,Y311,,unknown,left,new,"Hipparion" sp.,NA,8.0,NA,{tibia proximal breadth},YGSP11532,mm,ec4ca736-967a-429b-b988-e16a8c257a8b
YGSP16158,Y309,,unknown,left,new,"Hipparion" sp.,NA,8.0,NA,{tibia proximal breadth},YGSP16158,mm,d17e7c53-c1b9-41b9-891c-d4a73169b0ea
YGSP16859,Y450,,unknown,left,new,"Hipparion" sp.,NA,8.0,NA,{tibia proximal breadth},YGSP16859,mm,051fc804-e414-48a9-aade-41a5f5770b3c
YGSP17079,Y310,,unknown,right,new,"Hipparion" sp.,NA,8.0,NA,{tibia proximal breadth},YGSP17079,mm,a5eb1d8e-3659-47a0-a671-37de0d28f9ad
YGSP8904,Y251,,unknown,left,new,"Hipparion" sp.,71.3,8.0,NA,{tibia proximal breadth},YGSP8904,mm,80ad0619-40c3-49c6-8a99-65a0b6c32c7c
HLMDSS-2,,,unknown,no record,new,"Hipparion" sp.,0,8.0,NA,{humerus tubercle width},HLMDSS-2,mm,1e3340f5-6ea8-4345-8586-94ebeb76c082
MMTT13/2361,Q13,,unknown,left,new,"Hipparion" sp.,55.7,7.9,NA,{tibia proximal breadth},MMTT13/2361,mm,75e43cbf-18e8-4524-a0eb-dba9b8500334
NHMW1977/1948,,,unknown,left,new,Hippotherium primigeneium,0,10.5,NA,{tibia proximal breadth},NHMW1977/1948,mm,986a21e5-2174-46b0-ab80-f44d2a68c073
NHMW1977/1948/0036,Gaiselberg,,unknown,right,new,Hippotherium primigeneium,NA,10.5,NA,{tibia proximal breadth},NHMW1977/1948/0036,mm,5a783176-0046-4f0c-b7c6-0e8b66909cdf
NHMW9107,,,unknown,left,new,Hippotherium primigeneium,0,10.5,NA,{tibia proximal breadth},NHMW9107,mm,83d06930-9e5b-4752-b8ff-cbcb307f5d9e
NHMW9108,,,unknown,left,new,Hippotherium primigeneium,0,10.5,NA,{tibia proximal breadth},NHMW9108,mm,ce0e07ef-4017-429e-86d1-61f07ed19af8
NHMW9109,,,unknown,left,new,Hippotherium primigeneium,0,10.5,NA,{tibia proximal breadth},NHMW9109,mm,beaba8ff-f216-40b3-9aa7-d5aeecc0de3e
NHMW9131,,,unknown,right,new,Hippotherium primigeneium,0,10.5,NA,{tibia proximal breadth},NHMW9131,mm,e752195d-4055-4753-a93f-a1a9f3025402
Ho168,,,unknown,left,new,Hippotherium primigeneium,0,10.3,NA,{tibia proximal breadth},Ho168,mm,d569193e-3e6e-4161-860a-a96081a6476b
Ho220,,,unknown,left,new,Hippotherium primigeneium,0,10.3,NA,{tibia proximal breadth},Ho220,mm,18bfb924-3324-4445-86a1-4167278411d4
Ho367,,,unknown,norecord,new,Hippotherium primigeneium,0,10.3,NA,{tibia proximal breadth},Ho367,mm,4cfc19ef-3793-4169-a2f2-a09c056c1123
Ho4156,,,unknown,left,new,Hippotherium primigeneium,0,10.3,NA,{humerus tubercle width},Ho4156,mm,3a52ebd6-40f1-4f2a-a7f6-0e04409e6454
Ho4254,,,unknown,right,new,Hippotherium primigeneium,0,10.3,NA,{tibia proximal breadth},Ho4254,mm,b45bfe01-8a9c-4fea-a219-a14b7fb8a305
Ho505221,,,unknown,left,new,Hippotherium primigeneium,96,10.3,NA,{tibia proximal breadth},Ho505221,mm,e09c1f38-4f8f-48ae-8932-14f403da806b
Ho51157,,,unknown,left,new,Hippotherium primigeneium,100.8,10.3,NA,{tibia proximal breadth},Ho51157,mm,39f00e51-d026-4da1-b8f4-1daccc0092d0
Ho554,,,unknown,norecord,new,Hippotherium primigeneium,0,10.3,NA,{humerus tubercle width},Ho554,mm,9f36e583-f21e-40c8-b8a0-ae6c94eb5536
Ho5759,,,unknown,right,new,Hippotherium primigeneium,0,10.3,NA,{humerus tubercle width},Ho5759,mm,aef8ade8-f9b6-439c-8e22-70d1141bc65a
Ho5997,,,unknown,left,new,Hippotherium primigeneium,83.7,10.3,NA,{tibia proximal breadth},Ho5997,mm,0776fb55-674b-4fac-876c-608ecfe8d2ae
Ho62,,,unknown,right,new,Hippotherium primigeneium,0,10.3,NA,{humerus tubercle width},Ho62,mm,2e5864d1-4855-40c3-8ddf-03fd245a939f
Ho63,,,unknown,left,new,Hippotherium primigeneium,0,10.3,NA,{humerus tubercle width},Ho63,mm,d1033d62-83ca-4163-9be7-1d9e961c1e14
